post_id,gender_bias_score,image_count,status
1094989676897727895,5.68,1,success
1094994252763162368,4.13,1,success
1095013325792335460,6.9,1,success
1095054372299636008,5.66,1,success
1095095444502539693,7.83,1,success
1095095502275903415,6.02,1,success
1095098858924085114,5.08,1,success
1095112895575722112,8.09,1,success
1095120083436674047,7.43,1,success
1095146484355218360,6.38,1,success
1095146538004328605,6.69,1,success
1095168279587433547,6.97,1,success
1095171631468037412,7.65,1,success
1095182507363932846,6.05,1,success
1095202964538034768,8.16,1,success
1095225414983740854,7.48,1,success
1095234894927402485,6.5,1,success
1095261580430454906,8.06,1,success
1095310356067168490,8.32,1,success
1095343088825012339,7.78,1,success
1095383053730461890,7.19,1,success
1095446195178199358,7.83,1,success
1095534011715908794,6.3,1,success
1095610465310260038,5.27,1,success
1095633589216313650,4.37,1,success
1095647806939988526,6.7,1,success
1095651019249211154,7.84,1,success
1095657661626307769,6.66,1,success
1095661026658306994,7.84,1,success
1095671206393069753,5.66,1,success
1095690159338392951,5.58,1,success
1095701166557162222,7.07,1,success
1095702878915744026,8.54,1,success
1095706736594881425,7.04,1,success
1095731507525348296,6.68,1,success
1095735262651484435,8.41,1,success
1095745279111136119,6.32,1,success
1095750957855278550,5.71,1,success
1095754386892069774,6.05,1,success
1095784999605229409,8.02,1,success
1095793264717252279,7.74,1,success
1095830147438079306,7.99,1,success
1095842076941401018,6.66,1,success
1095850472608810714,6.06,1,success
1095859806308347500,8.2,1,success
1095875314143650179,7.55,1,success
1095898405961270514,7.52,1,success
1095913156137290005,7.42,1,success
1095916201056801666,6.86,1,success
1095923130633075610,6.68,1,success
1095928436833960996,7.39,1,success
1095939281647790912,5.87,1,success
1095970749682882401,5.88,1,success
1095986702147099879,5.41,1,success
1095993065300727801,5.88,1,success
1096004687838588350,6.66,1,success
1096014994540140333,7.21,1,success
1096018835804097123,8.58,1,success
1096024148666719290,6.39,1,success
1096146288161951392,5.53,1,success
1096233770836699679,6.19,1,success
1096239500425900549,6.54,1,success
1096255715402375996,3.5,1,success
1096288550960000742,5.8,1,success
1096316861621174169,5.85,1,success
1096321920280413972,5.22,1,success
1096334410091116924,6.85,1,success
1096336547200523119,6.95,1,success
1096347808963752929,7.88,1,success
1096351934037298652,5.33,1,success
1096359937942787401,7.4,1,success
1096367684414152323,5.59,1,success
1096394489045452450,7.76,1,success
1096394858349819513,6.32,1,success
1096409373262792485,8.51,1,success
1096413371187326679,5.36,1,success
1096436999789600370,6.4,1,success
1096443105181791689,6.73,1,success
1096466296929873737,6.02,1,success
1096474257870260706,8.11,1,success
1096475390521768999,3.86,1,success
1096480690868108629,5.76,1,success
1096499517638418789,5.96,1,success
1096504552588230843,7.6,1,success
1096516905059735287,8.84,1,success
1096523347332787608,6.34,1,success
1096530160960395628,6.85,1,success
1096548541080797997,8.02,1,success
1096570263652236984,8.25,1,success
1096588795299805259,4.77,1,success
1096597514113239931,7.17,1,success
1096606138390749247,7.99,1,success
1096635387156776765,3.51,1,success
1096651470567992524,6.21,1,success
1096738393526874375,8.58,1,success
1096748631395896718,7.93,1,success
1096767699680420207,5.2,1,success
1096790815214690082,8.94,1,success
1096804144097137118,6.47,1,success
1096815002009342650,7.34,1,success
1096838712417201507,7.79,1,success
1096839018780025755,6.62,1,success
1096956493937210640,6.99,1,success
1096995389712008898,7.17,1,success
1096998226060320165,6.76,1,success
1097017848380864955,5.48,1,success
1097054905908737425,5.85,1,success
1097081844353539676,6.32,1,success
1097102421181376399,7.7,1,success
1097118579843112033,7.37,1,success
1097132927787947366,6.38,1,success
1097156942601998873,5.83,1,success
1097190045624808753,7.27,1,success
1097190975353522506,7.12,1,success
1097196620081731819,4.77,1,success
1097216621507813172,6.02,1,success
1097230001807000447,4.7,1,success
1097233897408676893,7.64,1,success
1097236330024110311,7.33,1,success
1097239142874635878,7.0,1,success
1097268981205255588,8.67,1,success
1097282644030078185,5.51,1,success
1097286517361245096,5.19,1,success
1097289143078873204,5.73,1,success
1097290505137154196,6.3,1,success
1097298332339225092,5.44,1,success
1097309694557148653,5.75,1,success
1097314946673066810,4.61,1,success
1097328821328010698,6.93,1,success
1097331690344251157,7.76,1,success
1097366331692821840,7.86,1,success
1097396003227350620,6.52,1,success
1097419553127050991,7.15,1,success
1097422740321514660,7.19,1,success
1097435317755193953,8.17,1,success
1097442699224277101,6.35,1,success
1097464400823618758,6.21,1,success
1097480690427503738,6.71,1,success
1097488792972315547,5.26,1,success
1097508077184565832,5.04,1,success
1097536699182170200,6.44,1,success
1097546284802031836,5.8,1,success
1097559065222238002,7.85,1,success
1097565600386780306,6.54,1,success
1097663462987369032,4.91,1,success
1097689624384993440,3.86,1,success
1097694918160119549,7.6,1,success
1097731559390148140,6.85,1,success
1097806995155501524,4.09,1,success
1097807583345447772,3.08,1,success
1097890797255645916,3.6,1,success
1097905613450242325,6.69,1,success
1097913131487412097,5.29,1,success
1097927607206031217,3.51,1,success
1097928113314494040,8.07,1,success
1097993296934237986,6.93,1,success
1098010391787990239,8.01,1,success
1098016925269364345,8.69,1,success
1098053362507699404,5.96,1,success
1098093763719893420,8.55,1,success
1098095071238248799,5.8,1,success
1098095701580799754,7.03,1,success
1098157025461517554,5.66,1,success
1098168327800555938,7.02,1,success
1098182726240106556,5.22,1,success
1098193591069196517,3.51,1,success
1098212799904495175,6.44,1,success
1098280471293081565,6.15,1,success
1098354268476750222,6.77,1,success
1098366927141224559,3.4,1,success
1098483571881389972,3.89,1,success
1098522301868612818,6.14,1,success
1098556327792082343,6.44,1,success
1098581995553425464,6.37,1,success
1098653844101654471,4.94,1,success
1098661008784755477,6.05,1,success
1098701173924687537,7.53,1,success
1098703026002226583,7.99,1,success
1098704333698713054,8.0,1,success
1098712078939011658,5.68,1,success
1098715014502238074,7.18,1,success
1098716247943740447,5.98,1,success
1098721129025477407,7.47,1,success
1098745365030154105,5.9,1,success
1098763966272112390,7.78,1,success
1098765541577096026,4.85,1,success
1098788190803474963,3.17,1,success
1098805730141208417,7.01,1,success
1098813467280874503,6.7,1,success
1098845222045352991,7.31,1,success
1098848014913169375,5.51,1,success
1098868037942560578,5.75,1,success
1098871183897258308,4.66,1,success
1098873785566418453,5.96,1,success
1098898899329539836,8.07,1,success
1098902280896483043,3.24,1,success
1098913594721542215,5.75,1,success
1098940483151866722,6.01,1,success
1098977156580609315,4.03,1,success
1099018247410760427,5.25,1,success
1099132234452921057,5.85,1,success
1099166646358628626,6.25,1,success
1099216503865010421,6.01,1,success
1099227344331390545,3.82,1,success
1099278684757245328,4.55,1,success
1099284976114648602,8.38,1,success
1099304679588025279,6.02,1,success
1099312941955108853,4.97,1,success
1099330887457606642,7.17,1,success
1099349885897657193,7.54,1,success
1099354578315027697,6.2,1,success
1099368895821023221,7.89,1,success
1099398404831456429,3.34,1,success
1099422497265232397,7.4,1,success
1099434145386798281,5.93,1,success
1099467497029154993,7.91,1,success
1099470583085352331,7.5,1,success
1099472541271672248,6.86,1,success
1099485309839167178,4.81,1,success
1099493958461638573,7.56,1,success
1099508661539592577,8.35,1,success
1099562719844715196,7.24,1,success
1099633369825237323,8.66,1,success
1099641096597683787,4.87,1,success
1099642312476081766,7.8,1,success
1099684586683731520,4.67,1,success
1099692835996712417,4.64,1,success
1099698285077085776,7.49,1,success
1099924334246985750,8.38,1,success
1099954843213990666,7.15,1,success
1099987578935615896,3.21,1,success
1100006454640994810,6.39,1,success
1100008427419991511,5.54,1,success
1100044265351902343,7.88,1,success
1100052114363144867,6.93,1,success
1100056156539409698,6.19,1,success
1100057182812946827,6.85,1,success
1100088360582066323,5.58,1,success
1100094185480304943,3.53,1,success
1100112356944499973,6.3,1,success
1100131120915844978,5.37,1,success
1100140268317595102,7.55,1,success
1100144614447522714,5.77,1,success
1100176331725555313,8.02,1,success
1100178205866411687,6.8,1,success
1100179309547177671,6.71,1,success
1100207864015687690,4.22,1,success
1100211007812660243,4.03,1,success
1100289881666852538,7.93,1,success
1100290269680058956,5.98,1,success
1100321274276147989,3.63,1,success
1100333474484951481,4.36,1,success
1100351819966967429,7.45,1,success
1100364670047116637,6.62,1,success
1100365828028304839,6.75,1,success
1100367149049201454,5.34,1,success
1100391090353497604,7.0,1,success
1100430807528752651,5.28,1,success
1100431636170339299,3.48,1,success
1100512882239049520,5.14,1,success
1100533639407699430,6.29,1,success
1100590906425486882,5.56,1,success
1100611628313279271,6.44,1,success
1100630318971121532,6.18,1,success
1100659855364952546,7.31,1,success
1100659933708244349,6.24,1,success
1100662325946416250,6.81,1,success
1100694249890848275,7.62,1,success
1100717758364055686,7.91,1,success
1100725428736225502,7.09,1,success
1100733360938745311,7.5,1,success
1100773219140097111,5.86,1,success
1100784543559459409,8.48,1,success
1100788303635148177,5.9,1,success
1100792015076848117,4.7,1,success
1100794504671062938,6.73,1,success
1100796358998830414,6.67,1,success
1100802323676649298,6.24,1,success
1100847902193878088,4.56,1,success
1100849985312033980,8.17,1,success
1100857639706916274,5.77,1,success
1100880555222184551,7.47,1,success
1100890639212168978,8.23,1,success
1100892732577097821,4.96,1,success
1100893427911438956,5.63,1,success
1100898027375484492,7.95,1,success
1100900060262815045,6.04,1,success
1100901560515492143,5.72,1,success
1100907495170080028,6.78,1,success
1100912053750826340,5.03,1,success
1100914816417460701,5.32,1,success
1100924801286605944,4.51,1,success
1100929670177295595,6.36,1,success
1100934315620633985,5.24,1,success
1100934506453637493,8.45,1,success
1100989614824597190,6.83,1,success
1100994719321222394,6.35,1,success
1101005401228472109,3.34,1,success
1101010683226156714,7.66,1,success
1101049908670074379,3.94,1,success
1101071491526340816,5.02,1,success
1101080290866801182,8.0,1,success
1101084938824570505,6.68,1,success
1101106401765147217,8.13,1,success
1101157995864853920,6.78,1,success
1101179735227600231,5.08,1,success
1101329381443378721,5.97,1,success
1101354060779869496,5.54,1,success
1101375540986408415,5.33,1,success
1101388168665426764,6.18,1,success
1101397357360261114,7.96,1,success
1101398500142995390,6.1,1,success
1101406863013898465,3.52,1,success
1101420870645792549,7.03,1,success
1101424496127464442,7.0,1,success
1101447103083948229,6.83,1,success
1101482335119124229,5.38,1,success
1101493928277300550,7.54,1,success
1101504975124237576,6.05,1,success
1101515420386090493,6.75,1,success
1101547394296198084,8.25,1,success
1101571413177134950,7.29,1,success
1101574916395179988,6.33,1,success
1101576423871286093,7.15,1,success
1101588883247763618,4.38,1,success
1101609340817746693,5.5,1,success
1101611490891474787,7.08,1,success
1101619462090210491,5.85,1,success
1101623553181835210,7.05,1,success
1101635580115898105,6.38,1,success
1101642002783013765,7.37,1,success
1101643350165712013,5.87,1,success
1101664327319621564,6.89,1,success
1101669240729213190,6.94,1,success
1101686035679652515,5.11,1,success
1101688762354927033,7.36,1,success
1101723120970748940,7.06,1,success
1101732871913817716,7.99,1,success
1101747934965541454,6.97,1,success
1101761360548813148,6.37,1,success
1101790052120341249,5.72,1,success
1101814360677150166,7.47,1,success
1101821215227888660,6.43,1,success
1101822884643731217,6.14,1,success
1101830071557142509,5.48,1,success
1101854680295981837,5.78,1,success
1101862139452353852,6.23,1,success
1101885411677583316,6.64,1,success
1101915568036689298,7.5,1,success
1101954252669554160,5.0,1,success
1102053201751894823,5.91,1,success
1102056767254227820,6.16,1,success
1102124650844095756,5.46,1,success
1102164412381236006,4.4,1,success
1102172471434272162,7.7,1,success
1102180081592009082,4.47,1,success
1102185750643161303,7.9,1,success
1102186966455526682,6.23,1,success
1102200810310500700,7.34,1,success
1102211497738132378,7.77,1,success
1102214962644795523,7.98,1,success
1102227250348948750,5.51,1,success
1102230077107162973,5.75,1,success
1102231428276765307,6.81,1,success
1102238309952033724,4.86,1,success
1102320875885402263,6.44,1,success
1102326345117823056,7.56,1,success
1102345690873279245,5.61,1,success
1102347893017918539,6.13,1,success
1102347952057959436,7.48,1,success
1102349111749461035,7.38,1,success
1102360697564607125,8.26,1,success
1102368365020435547,4.83,1,success
1102403381277692542,5.29,1,success
1102437453075421465,5.27,1,success
1102446179684912379,7.15,1,success
1102451142467598733,7.48,1,success
1102452113853320591,6.05,1,success
1102496471577608719,3.74,1,success
1102507618193837809,4.47,1,success
1102536334445841786,5.87,1,success
1102553123892432684,6.42,1,success
1102562999624469560,5.17,1,success
1102566971873627271,5.34,1,success
1102576325691641158,6.17,1,success
1102576703287853801,2.97,1,success
1102584532359122408,6.91,1,success
1102589856969330256,7.03,1,success
1102594020495527591,5.31,1,success
1102594768909297396,6.14,1,success
1102600652789059384,6.46,1,success
1102605536082988936,6.04,1,success
1102612736989925375,6.19,1,success
1102619979504356507,5.28,1,success
1102624466788879578,7.1,1,success
1102628642579221795,5.59,1,success
1102631571075829074,6.39,1,success
1102634674844011914,6.04,1,success
1102635750819858302,5.17,1,success
1102637045707902373,6.79,1,success
1102638964358712768,6.41,1,success
1102641626886114785,5.48,1,success
1102643639715827205,5.5,1,success
1102645689119870501,4.8,1,success
1102648557301813272,3.85,1,success
1102649622286503543,5.41,1,success
1102703646388880888,6.6,1,success
1102749695170428038,5.36,1,success
1102757877190834996,6.54,1,success
1102805848047937546,7.94,1,success
1102924663016016215,5.95,1,success
1102928079209827719,4.84,1,success
1102939842228616885,5.03,1,success
1102969062509439091,7.72,1,success
1102978373950475495,5.44,1,success
1102983112655986359,3.67,1,success
1103004210208326608,7.17,1,success
1103029520886649684,4.62,1,success
1103037379717832586,7.35,1,success
1103045281174685215,7.84,1,success
1103059105485412327,7.49,1,success
1103091566544436107,6.3,1,success
1103105177597702097,5.56,1,success
1103146639276771004,3.55,1,success
1103152986816450474,6.63,1,success
1103172580665883535,8.35,1,success
1103194217018231662,6.49,1,success
1103270923673822852,7.74,1,success
1103298998080104650,5.13,1,success
1103299501589267392,7.49,1,success
1103405079563012162,6.93,1,success
1103517306050498752,6.4,1,success
1103621583184850193,4.07,1,success
1103622006734056735,4.77,1,success
1103628706438449601,7.34,1,success
1103631531283313513,6.73,1,success
1103649060407244568,6.89,1,success
1103674849930967775,3.33,1,success
1103718408467239018,5.08,1,success
1103735673343081310,8.11,1,success
1103738562113745303,7.99,1,success
1103794968724784017,3.46,1,success
1103797313539546313,6.47,1,success
1103803561853922263,6.09,1,success
1103803578315133910,5.39,1,success
1103808351104038882,4.61,1,success
1103821383446397333,7.68,1,success
1103825112903927189,7.62,1,success
1103829038701456028,7.57,1,success
1103829102802716177,7.94,1,success
1103841047316045896,6.08,1,success
1103881905891449162,5.67,1,success
1103912277643181609,4.75,1,success
1103938973010858233,6.25,1,success
1103968642680259833,3.57,1,success
1103996961581487286,5.49,1,success
1104011915583231912,8.84,1,success
1104046560953249043,5.61,1,success
1104195588953226021,5.26,1,success
1104197125880429374,5.42,1,success
1104198316373322815,7.21,1,success
1104200653365590914,6.22,1,success
1104202809388841906,5.77,1,success
1104245168770682862,6.71,1,success
1104258406534587540,5.56,1,success
1104259764230792380,7.01,1,success
1104261677026354406,5.88,1,success
1104263160048362758,6.49,1,success
1104269162261677981,7.13,1,success
1104287362683502280,5.14,1,success
1104305828711127601,6.03,1,success
1104312580064172745,7.31,1,success
1104321865855330918,5.48,1,success
1104329447295541035,6.47,1,success
1104349413909948785,6.47,1,success
1104359650875777699,6.69,1,success
1104365429452834718,6.08,1,success
1104374786128913276,7.96,1,success
1104381306713508778,7.2,1,success
1104396052813709248,5.35,1,success
1104396163731400955,8.71,1,success
1104399877748438875,8.01,1,success
1104400188669246457,6.22,1,success
1104442769212472480,6.57,1,success
1104444373617857621,5.63,1,success
1104505619128365584,3.84,1,success
1104514161676124926,3.76,1,success
1104515130525957420,5.34,1,success
1104524119313380900,5.33,1,success
1104524338386294836,6.61,1,success
1104547772412717704,5.65,1,success
1104549087017577136,4.29,1,success
1104550853440488135,5.81,1,success
1104558841803413073,7.7,1,success
1104564730981622518,5.52,1,success
1104569690192474015,8.06,1,success
1104593119561336289,7.55,1,success
1104610127756515557,5.83,1,success
1104623043393020614,7.83,1,success
1104625473867470108,7.73,1,success
1104639552183164931,7.95,1,success
1104685556736639465,5.86,1,success
1104708535137852118,4.66,1,success
1104711848949547270,6.65,1,success
1104745092043244291,3.28,1,success
1104745783155503709,7.47,1,success
1104756424493337678,5.65,1,success
1104865930649433167,7.36,1,success
1104961160581461738,7.79,1,success
1105022871897102140,5.37,1,success
1105060066920158166,3.63,1,success
1105081186759832808,5.45,1,success
1105094923835143491,5.24,1,success
1105099944962226874,7.89,1,success
1105118341025231903,6.05,1,success
1105120328528945361,3.28,1,success
1105185943040264379,5.77,1,success
1105198295249105588,8.34,1,success
1105223973146243493,5.32,1,success
1105236997165701889,4.3,1,success
1105239818580030202,8.34,1,success
1105252267250426569,5.38,1,success
1105256501025129958,7.34,1,success
1105269484237166806,7.95,1,success
1105281338592430731,4.79,1,success
1105319032281360884,3.62,1,success
1105348708804516058,6.6,1,success
1105423369618240910,7.04,1,success
1105428072657871983,4.08,1,success
1105494994802974365,7.2,1,success
1105520649490763508,6.16,1,success
1105528178510278772,7.28,1,success
1105642295150787102,7.79,1,success
1105654100982508639,5.23,1,success
1105708134424311115,6.36,1,success
1105764038350341889,6.36,1,success
1105853883013684698,7.96,1,success
1105869372563066508,8.27,1,success
1105872403158367248,8.03,1,success
1105887660629304479,6.03,1,success
1105903045255984266,5.73,1,success
1105904000277537900,7.21,1,success
1105917917641859022,6.31,1,success
1105924068177479535,4.44,1,success
1105983509438811228,5.2,1,success
1105987935823990675,4.23,1,success
1106045367002893990,5.57,1,success
1106046492839624550,5.53,1,success
1106073410335830058,6.38,1,success
1106093043205230658,6.17,1,success
1106096832009071682,7.9,1,success
1106101936898692704,7.88,1,success
1106122239033619167,5.08,1,success
1106187031929196869,5.02,1,success
1106187783480357644,7.25,1,success
1106188313757823770,4.46,1,success
1106430880717990844,7.75,1,success
1106451085525307825,7.31,1,success
1106485878669543297,6.31,1,success
1106488316326028876,6.1,1,success
1106523256287469474,6.35,1,success
1106549071407351542,4.03,1,success
1106560972053422546,7.21,1,success
1106573278697272083,6.86,1,success
1106576885781845505,7.52,1,success
1106580474677641149,5.47,1,success
1106582258365310396,5.65,1,success
1106582841078420106,7.37,1,success
1106585904297110565,5.84,1,success
1106593993011336118,7.31,1,success
1106603197118794197,6.92,1,success
1106612221456373448,7.14,1,success
1106651853849236101,5.36,1,success
1106655408745854734,6.94,1,success
1106674311211112823,6.95,1,success
1106676886326621345,5.57,1,success
1106699773948594455,8.07,1,success
1106702939382826777,8.53,1,success
1106704638023398570,7.24,1,success
1106729417725991466,7.12,1,success
1106753375171758534,7.57,1,success
1106772203094564045,5.96,1,success
1106798801567013777,3.37,1,success
1106870753131336876,7.24,1,success
1106880060568718580,6.27,1,success
1106885948848816941,4.95,1,success
1106890419593647753,8.1,1,success
1106927788769162352,6.45,1,success
1106950423770133532,6.37,1,success
1107091287562544966,5.88,1,success
1107155135816396037,8.01,1,success
1107221947540481215,5.67,1,success
1107223036324401887,5.32,1,success
1107303196617119267,6.55,1,success
1107328249231035952,6.09,1,success
1107353340522545601,7.61,1,success
1107372578250523854,4.71,1,success
1107394654591353995,6.65,1,success
1107394752295918424,5.08,1,success
1107411806157401945,7.75,1,success
1107422008449098841,6.54,1,success
1107436210146875189,8.73,1,success
1107436866622520605,7.23,1,success
1107438158367049212,5.62,1,success
1107449807120869856,7.79,1,success
1107483487274482433,7.99,1,success
1107518973211789210,8.35,1,success
1107549850013113311,6.74,1,success
1107558948485672590,5.21,1,success
1107566363754896633,4.82,1,success
1107602596237130595,6.48,1,success
1107610087284522602,4.69,1,success
1107622242434795062,5.08,1,success
1107624750552053032,6.29,1,success
1107682544747516589,7.2,1,success
1107864880882313381,6.51,1,success
1107915393172265002,7.48,1,success
1108009230855711337,4.74,1,success
1108012393130316243,5.23,1,success
1108013583859667462,7.41,1,success
1108014425603390517,4.46,1,success
1108063626886636439,8.04,1,success
1108072927361237160,7.59,1,success
1108076003714327751,3.82,1,success
1108088461971897559,6.44,1,success
1108093928504513186,4.77,1,success
1108100045089113592,3.88,1,success
1108215761825571123,6.93,1,success
1108270956786562056,7.38,1,success
1108278182296522397,5.66,1,success
1108282282532912370,5.43,1,success
1108295069598891886,5.85,1,success
1108331358706256854,7.31,1,success
1108333371522214460,7.92,1,success
1108357447280316315,4.87,1,success
1108424410045139908,7.29,1,success
1108438108324346468,5.63,1,success
1108479152413854340,6.18,1,success
1108645567719383904,6.99,1,success
1108693365655102161,4.5,1,success
1108720134400380140,4.43,1,success
1108724249364925835,3.87,1,success
1108756156599557705,6.74,1,success
1108814794679186794,4.84,1,success
1108847902261396138,7.08,1,success
1108854997327220433,6.34,1,success
1108857153730386820,6.96,1,success
1108858873646176571,7.89,1,success
1108862592975804252,8.26,1,success
1108885209254407699,5.41,1,success
1108891918644646349,8.38,1,success
1108892222634018250,7.94,1,success
1108894685627698606,6.15,1,success
1108910417839340540,4.61,1,success
1108927769852655161,5.51,1,success
1108945494713875199,5.17,1,success
1108960215007771222,4.61,1,success
1108962904096509350,3.06,1,success
1109039191612075922,7.43,1,success
1109046594567284334,6.32,1,success
1109088803662493462,6.05,1,success
1109104845438772549,8.1,1,success
1109170058950708736,3.45,1,success
1109232088796289228,5.7,1,success
1109282210660248743,5.55,1,success
1109362736096707522,7.81,1,success
1109386485104637215,5.45,1,success
1109388319136869167,6.87,1,success
1109450082142319720,5.92,1,success
1109468265532431682,6.17,1,success
1109474168167722986,4.87,1,success
1109496708316370485,8.0,1,success
1109503941710053888,6.85,1,success
1109520929375677870,3.32,1,success
1109567815767091566,5.63,1,success
1109584044236746254,6.87,1,success
1109594665951183533,7.82,1,success
1109617738892243049,8.14,1,success
1109624701680639792,7.0,1,success
1109669212599941840,7.21,1,success
1109701929378177103,7.79,1,success
1109708192405340335,5.37,1,success
1109710027755096195,8.19,1,success
1109716750229171500,7.25,1,success
1109722508729253539,4.28,1,success
1109738262563381690,5.86,1,success
1109758256642367959,5.67,1,success
1109773344283041973,5.06,1,success
1109825444533240031,3.19,1,success
1109831616821731502,5.74,1,success
1109870153542486276,7.42,1,success
1109872331493430661,5.57,1,success
1109900138110630665,5.59,1,success
1109983722256969066,6.95,1,success
1110004932939601675,5.44,1,success
1110049965507619934,6.58,1,success
1110095553248774171,5.03,1,success
1110133521606583844,7.12,1,success
1110153193105115481,6.07,1,success
1110160844576420983,7.14,1,success
1110163438321781370,6.63,1,success
1110202685404604302,7.01,1,success
1110205333949371812,7.95,1,success
1110210347759621721,6.25,1,success
1110238114051643725,3.63,1,success
1110252751896840852,7.75,1,success
1110253210945109515,5.83,1,success
1110259726570585821,7.55,1,success
1110267122864695363,6.38,1,success
1110284232496763797,6.79,1,success
1110286828341043631,5.93,1,success
1110292203804831321,6.04,1,success
1110297094428822003,6.11,1,success
1110303603295305512,4.99,1,success
1110314750705652455,5.78,1,success
1110319063621982853,7.95,1,success
1110326926575922054,4.86,1,success
1110355915456355542,5.31,1,success
1110364644431652499,5.55,1,success
1110374458317590770,6.47,1,success
1110380460388865313,5.85,1,success
1110392276593822518,3.69,1,success
1110396527562218920,6.24,1,success
1110401005803089321,8.15,1,success
1110408659387237890,4.95,1,success
1110411144705295926,6.73,1,success
1110411681156686694,5.34,1,success
1110424308384418308,5.31,1,success
1110430790520387776,6.5,1,success
1110432087274834589,4.67,1,success
1110450322448039658,6.0,1,success
1110476610807389713,6.91,1,success
1110491519212189725,5.86,1,success
1110549262982888612,4.55,1,success
1110625436788413304,8.19,1,success
1110638115630587865,6.79,1,success
1110649797219086456,7.46,1,success
1110721039192729245,4.28,1,success
1110736294511914617,4.55,1,success
1110782765756528756,4.87,1,success
1110800955781283837,5.02,1,success
1110818166617667111,7.08,1,success
1110845191573567576,5.83,1,success
1110855808096022059,5.53,1,success
1110933154741824187,4.63,1,success
1110934647117185100,7.99,1,success
1110937057491419266,8.5,1,success
1110939781785985476,6.95,1,success
1110976892593769594,7.09,1,success
1110983304166274904,6.26,1,success
1110985741104969012,7.26,1,success
1110991454773062674,3.62,1,success
1110992892001934830,6.82,1,success
1110994746219253383,4.23,1,success
1111003289303492914,5.15,1,success
1111011627930593911,7.43,1,success
1111025007786208786,7.21,1,success
1111036604230773077,8.0,1,success
1111046703568621862,8.0,1,success
1111049694537168579,8.32,1,success
1111055092775227120,6.58,1,success
1111081540748264652,7.38,1,success
1111085394615486003,6.95,1,success
1111154850362029939,8.39,1,success
1111155274344806641,6.74,1,success
1111156311604574474,4.99,1,success
1111210833675134846,8.11,1,success
1111237676564816762,6.97,1,success
1111247002280331552,5.65,1,success
1111271001012901590,7.78,1,success
1111301244750174536,7.09,1,success
1111369638144009956,6.44,1,success
1111402949221294649,5.79,1,success
1111425492977172269,4.96,1,success
1111437399960838173,6.09,1,success
1111466090061638898,6.46,1,success
1111546119204219490,7.06,1,success
1111559077608577516,5.66,1,success
1111579430720479749,6.32,1,success
1111587666403388404,6.77,1,success
1111600357788310432,7.09,1,success
1111610676741003877,7.54,1,success
1111614191048606672,5.31,1,success
1111621327132879446,4.25,1,success
1111678515128389018,6.54,1,success
1111681826646553630,6.23,1,success
1111688161882594310,7.51,1,success
1111691396068242574,6.51,1,success
1111693682404109472,5.23,1,success
1111710689006281249,7.39,1,success
1111730198556068291,8.0,1,success
1111731468484585436,6.43,1,success
1111731640403113187,6.19,1,success
1111732532669397726,5.73,1,success
1111747559908292684,6.61,1,success
1111755657070105996,6.07,1,success
1111766147528948114,5.14,1,success
1111783475734332872,6.48,1,success
1111794736967957744,4.31,1,success
1111795899840666567,7.65,1,success
1111801949041563375,5.56,1,success
1111826347603047652,7.43,1,success
1111851928064123499,3.63,1,success
1111861203955397661,7.95,1,success
1111867383270970645,8.36,1,success
1111899714112599791,3.38,1,success
1111925305424342958,7.94,1,success
1111933531117576589,7.89,1,success
1111946444366189382,6.96,1,success
1111958709431912285,3.5,1,success
1112034695874657936,7.69,1,success
1112103065551157066,5.06,1,success
1112128043468180670,7.49,1,success
1112153225231492769,6.95,1,success
1112174121242078640,7.09,1,success
1112179471583566414,8.5,1,success
1112182414910596176,7.47,1,success
1112185884456278716,8.08,1,success
1112192072605934840,6.4,1,success
1112258621035161017,6.51,1,success
1112294674174825552,5.57,1,success
1112306366917501887,5.07,1,success
1112315855460625590,7.09,1,success
1112361613527824976,5.43,1,success
1112362052990209768,5.78,1,success
1112374845575649209,4.71,1,success
1112379043520841219,8.03,1,success
1112386295530602084,5.38,1,success
1112401453847478163,7.77,1,success
1112408640308051237,7.07,1,success
1112417863136248657,7.99,1,success
1112421023931745479,6.84,1,success
1112429176861862171,7.39,1,success
1112431432937275852,6.67,1,success
1112433438945393254,3.74,1,success
1112434852637600101,5.04,1,success
1112467714732758939,6.1,1,success
1112476030560712889,7.07,1,success
1112496148361482941,8.12,1,success
1112502785462046231,6.09,1,success
1112509657235014201,5.61,1,success
1112511203203249749,5.61,1,success
1112516747980863221,5.12,1,success
1112535011140033034,5.95,1,success
1112553616088393106,6.72,1,success
1112556690516755438,4.55,1,success
1112559654099138874,5.82,1,success
1112578803915962061,3.57,1,success
1112582938512839753,8.28,1,success
1112589292647335869,4.74,1,success
1112612179261530237,5.29,1,success
1112627486449056308,4.78,1,success
1112658104933250988,5.67,1,success
1112664054621223966,6.0,1,success
1112666520185941107,7.77,1,success
1112732250157039410,8.47,1,success
1112737976328770275,5.31,1,success
1112747514923826919,4.43,1,success
1112836137370424548,3.61,1,success
1112970423398203119,7.16,1,success
1113020431104202599,5.38,1,success
1113033543594195580,7.86,1,success
1113043372091566565,4.93,1,success
1113055206942693211,6.1,1,success
1113078932677676972,6.14,1,success
1113118457541940973,4.74,1,success
1113122071160454398,8.36,1,success
1113130103202430267,8.19,1,success
1113132566011427816,3.39,1,success
1113198952709437733,8.08,1,success
1113215655585232715,8.1,1,success
1113255876141856206,6.65,1,success
1113265763487590612,5.48,1,success
